"ROK","ICP","TYP_KAT","NAZEV_PRILOHA2"
2022,761641011,"TECHN","Krematoria a zařízení k výhradnímu spalování těl zvířat"
2022,761680013,"TECHN","Nanášení práškových plastů"
2022,761680013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,761730013,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2022,761800013,"TECHN","Čistírny odpadních vod s celkovou projektovanou kapacitou pro 10 000 a více ekvivalentních obyvatel"
2022,762050033,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,762130013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762130023,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762348081,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762348081,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,762380013,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,762450033,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762450033,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762470013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762500231,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,762500231,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762500231,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762500231,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762500231,"TECHN","Chemické leštění skla"
2022,762500231,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762500231,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,762500231,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,762500231,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762500231,"TECHN","Výroba nátěrových hmot, adhezivních materiálů a tiskařských barev s celkovou projektovanou spotřebou organických rozpouštědel 10 t za rok nebo větší"
2022,762500231,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2022,762660013,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762660013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762660023,"SPAL","Spalování paliv v plynových turbínách o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762680573,"TECHN","Výroba keramických výrobků vypalováním, zejména krytinových tašek, cihel, žáruvzdorných tvárnic, obkládaček, kameniny nebo porcelánu o celkové projektované kapacitě od 5 t za den do 75 t za den včetně"
2022,762700013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762790023,"TECHN","Biodegradační a solidifikační zařízení"
2022,762790083,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2022,762790093,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762790093,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,762790093,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2022,762790093,"TECHN","Výroba keramických výrobků vypalováním, zejména krytinových tašek, cihel, žáruvzdorných tvárnic, obkládaček, kameniny nebo porcelánu o celkové projektované kapacitě větší než 75 t za den"
2022,762790103,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2022,762798281,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762798281,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2022,762800013,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2022,762820261,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,762820261,"TECHN","Skladování petrochemických výrobků a kapalných těkavých organických látek o objemu větším než 1000 m3 nebo skladovací nádrže s ročním objemem výtoče větším než 10 000 m3 a manipulace (není určeno pro automobilové benziny)"
2022,762820261,"TECHN","Terminály na skladování benzinu"
2022,762820261,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762820261,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2022,762830013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762830023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762830501,"TECHN","Obalovny živičných směsí a mísírny živic, recyklace živičných povrchů - ostatní zařízení"
2022,762880023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762880033,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762880043,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762880053,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762880063,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762890013,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,762890033,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762890053,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,762960013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763090013,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763090033,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763270023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763340013,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763430043,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2022,763430043,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2022,763460211,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,763460211,"TECHN","Kuplovny"
2022,763460211,"TECHN","Slévárny železných kovů (slitin železa) - Doprava a manipulace se vsázkou nebo produktem"
2022,763460211,"TECHN","Slévárny železných kovů (slitin železa) - Tavení v ostatních pecích - plynná paliva"
2022,763460211,"TECHN","Tavení a odlévání neželezných kovů a jejich slitin o celkové projektované kapacitě větší než 50 kg za den"
2022,763520163,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520183,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520193,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,763520203,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763520223,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520233,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520273,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520333,"TECHN","Výroba nátěrových hmot, adhezivních materiálů a tiskařských barev s celkovou projektovanou spotřebou organických rozpouštědel 10 t za rok nebo větší"
2022,763520343,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520351,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520353,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2022,763520353,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,763520363,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763520363,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,763520373,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2022,763520961,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,763528141,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763528141,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,763528141,"TECHN","Nanášení práškových plastů"
2022,763528141,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,763528141,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,763528153,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763528153,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763528163,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763528173,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763528173,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763570013,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,763570023,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763570023,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,763570023,"TECHN","Zařízení na úpravu a zpracování za účelem výroby potravin nebo krmiv z převážně rostlinných surovin o celkové projektované kapacitě 75 t hotových výrobků denně a vyšší"
2022,763570023,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763570033,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,763670013,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763690033,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763690043,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,763690053,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763690063,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,763690083,"TECHN","Výroby papíru a lepenky, které nespadají pod kód 7.9."
2022,763690093,"TECHN","Výroba nebo zpracování syntetických polymerů a kompozitů, s výjimkou výroby syntetických polymerů a kompozitů uvedených pod jiným kódem, o celkové projektované kapacitě vyšší než 100 t za rok nebo s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,763690151,"TECHN","Skladování petrochemických výrobků a kapalných těkavých organických látek o objemu větším než 1000 m3 nebo skladovací nádrže s ročním objemem výtoče větším než 10 000 m3 a manipulace (není určeno pro automobilové benziny)"
2022,763690151,"TECHN","Skládky, které přijímají více než 10 t odpadu denně nebo mají celkovou projektovanou kapacitu větší než 25 000 t"
2022,763690151,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,763690151,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu více než 5 MW"
2022,763690151,"TECHN","Výroba buničiny ze dřeva a papíru z panenské buničiny"
2022,763690151,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2022,763690161,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,763770731,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,763880013,"TECHN","Nanášení práškových plastů"
2022,763880013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,763948111,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,763990013,"TECHN","Nanášení práškových plastů"
2022,763990013,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,764050013,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2022,764110023,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764110023,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2022,764110023,"TECHN","Výroba cementářského slínku, vápna, úprava žáruvzdorných jílovců a zpracování produktů odsíření - Manipulace se surovinou a výrobkem, včetně skladování a expedice"
2022,764110023,"TECHN","Výroba vápna v šachtových a jiných pecích"
2022,764110033,"TECHN","Ostatní technologická zařízení pro výrobu cementu"
2022,764110033,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu více než 5 MW"
2022,764110621,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764110621,"SPAL","Spalování paliv v plynových turbínách o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,764110621,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764240013,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260013,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2022,764260053,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260161,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,764260161,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260161,"TECHN","Nanášení adhezivních materiálů s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,764260161,"TECHN","Odmašťování a čištění povrchů prostředky s obsahem těkavých organických látek, které nejsou uvedeny pod kódem 9.5., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,764260161,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,764260161,"TECHN","Přestříkávání vozidel - opravárenství s celkovou projektovanou spotřebou organických rozpouštědel 0,5 t za rok nebo větší a nátěry při výrobě nových silničních a kolejových vozidel s celkovou projektovanou spotřebou organických rozpouštědel menší než 15 t za rok"
2022,764260161,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,764260161,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2022,764260173,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260183,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260193,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764260213,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260213,"TECHN","Nanášení práškových plastů"
2022,764260213,"TECHN","Povrchová úprava kovů a plastů a jiných nekovových předmětů s celkovou projektovanou kapacitou objemu lázně do 30 m3 včetně (vyjma oplachu), procesy bez použití lázní"
2022,764260213,"TECHN","Zpracování dřeva (nepřemísťující se zařízení), vyjma výroby uvedené pod kódem 7.8., o celkové projektované spotřebě materiálu 150 m3 nebo větší za rok"
2022,764260223,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764260233,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764260243,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,764260243,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260253,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764260273,"TECHN","Kompostárny a zařízení na biologickou úpravu odpadů o celkové projektované kapacitě 10 t nebo větší na jednu zakládku nebo větší než 150 t zpracovaného odpadu ročně"
2022,764260293,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260321,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu nad 5 MW"
2022,764260321,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2022,764260321,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,764260321,"TECHN","Spalovací jednotky přímých procesních ohřevů (s kontaktem) jinde neuvedené o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně"
2022,764260321,"TECHN","Výroba nátěrových hmot, adhezivních materiálů a tiskařských barev s celkovou projektovanou spotřebou organických rozpouštědel 10 t za rok nebo větší"
2022,764260321,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,764260321,"TECHN","Čistírny odpadních vod, které jsou primárně určeny k čištění vod z průmyslových provozoven a provozů technologií produkujících odpadní vody v množství větším než 50 m3za den"
2022,764260343,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764260343,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764268153,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,764268163,"TECHN","Těžba kamene, nerostů a paliv - kamenolomy, povrchové doly paliv nebo jiných nerostných surovin, zpracování kamene, paliv nebo jiných nerostných surovin (především těžba, vrtání, odstřel, bagrování, třídění drcení a doprava) o celkové projektované kapacitě vyšší než 25 m3 za den."
2022,764268163,"TECHN","Zpracování kamene, paliv nebo jiných nerostných surovin o celkové projektované kapacitě vyšší než 25 m3 za den - činnosti nesouvisející s těžbou (výroba nebo zpracování umělého kamene, ušlechtilá kamenická výroba; příprava stavebních hmot a betonu, recyklační linky stavebních hmot - nepřemisťující se zařízení)"
2022,764268173,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764268173,"TECHN","Zpracování kaučuku, výroba pryže s celkovou projektovanou spotřebou organických rozpouštědel 5 t za rok nebo větší"
2022,764268183,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764268183,"TECHN","Výroba bioplynu"
2022,764268203,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764440013,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764440023,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764520093,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764520093,"TECHN","Výroba bioplynu"
2022,764700013,"TECHN","Stacionární zdroje jinde nezařazené (vyjma spalovacích zdrojů - nepřímých ohřevů), jejichž roční emise překračují hodnoty uvedené v kódech 11.1. až 11.9."
2022,764700023,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764700043,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764700043,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764700053,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764700063,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764700073,"TECHN","Řezání syntetických polymerů laserem nebo odporovým drátem o celkové projektované kapacitě vyšší než 10 tun za rok"
2022,764700083,"TECHN","Čerpací stanice a zařízení na dopravu a skladování benzinu"
2022,764700103,"SPAL","Spalování paliv v kotlích o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
2022,764700113,"SPAL","Spalování paliv ve spalovacích stacionárních zdrojích o celkovém jmenovitém tepelném příkonu od více než 0,3 MW do 5 MW včetně, které nejsou uvedeny pod jiným kódem"
2022,764700113,"TECHN","Aplikace nátěrových hmot, včetně kataforetického nanášení, nespadají-li pod činnosti uvedené pod kódy 9.9. až 9.14., s celkovou projektovanou spotřebou organických rozpouštědel 0,6 t za rok nebo větší"
2022,764700123,"SPAL","Spalování paliv v pístových spalovacích motorech o celkovém jmenovitém tepelném příkonu od 0,3 MW do 5 MW včetně"
